Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd,label
2324,16556.0,0.16,0.203,0.106,0.281,0.106,0.246,0.101,0.101,0.002,0.02,0.637,0.021,0.623,0.789,2.665,0.375,0.569,0.323,0.41,0.622,0.953,0.047,0.978,0.677,0.0,0.411,0.0,0.08,2.665,0.375,1.0,1.0,0.084,0.106,116.667,2.441,0.249,0.081,1.0,2
2025,16483.0,0.16,0.17,0.138,0.208,0.138,0.188,0.132,0.132,0.002,0.02,0.533,0.02,0.533,0.943,1.512,0.661,0.768,0.59,0.702,0.89,1.0,0.0,1.0,0.701,0.0,0.378,0.0,0.08,1.512,0.661,1.0,1.0,0.08,0.138,68.0,1.425,0.0,0.0,1.0,2
1677,16444.0,0.16,0.173,0.125,0.211,0.125,0.204,0.122,0.122,0.002,0.02,0.542,0.02,0.542,0.927,1.691,0.591,0.757,0.573,0.599,0.859,0.999,0.001,1.0,0.761,0.0,0.383,0.0,0.08,1.691,0.591,1.0,1.0,0.081,0.125,68.0,1.668,0.0,0.0,1.0,2
4914,17244.0,0.16,0.335,0.064,0.49,0.064,0.496,0.05,0.05,0.001,0.02,1.051,0.026,1.04,0.478,7.709,0.13,0.326,0.107,0.1,0.229,0.775,0.225,0.989,0.645,0.0,0.565,0.0,0.08,7.709,0.13,1.0,1.0,0.104,0.064,76.0,9.983,0.482,0.042,1.0,2
3217,16694.0,0.16,0.177,0.124,0.23,0.124,0.216,0.116,0.116,0.002,0.02,0.557,0.02,0.557,0.901,1.857,0.538,0.697,0.485,0.537,0.813,1.0,0.0,1.0,0.708,0.0,0.572,0.0,0.08,1.857,0.538,1.0,1.0,0.08,0.124,68.0,1.863,0.0,0.0,1.0,2
1836,16460.0,0.16,0.193,0.111,0.264,0.111,0.245,0.102,0.102,0.002,0.02,0.607,0.02,0.607,0.827,2.372,0.422,0.605,0.366,0.418,0.684,0.986,0.014,0.999,0.682,0.0,0.581,0.0,0.08,2.372,0.422,1.0,1.0,0.082,0.111,85.0,2.393,0.196,0.103,1.0,2
1929,16471.0,0.16,0.177,0.124,0.232,0.124,0.208,0.12,0.12,0.002,0.02,0.556,0.02,0.556,0.903,1.87,0.535,0.69,0.476,0.576,0.816,0.999,0.001,1.0,0.7,0.0,0.436,0.0,0.08,1.87,0.535,1.0,1.0,0.08,0.124,68.0,1.735,0.0,0.0,1.0,2
602,16242.0,0.16,0.183,0.125,0.245,0.125,0.217,0.115,0.115,0.002,0.02,0.574,0.02,0.574,0.875,1.967,0.508,0.652,0.425,0.531,0.765,0.994,0.006,1.0,0.657,0.0,0.511,0.0,0.08,1.967,0.508,1.0,1.0,0.081,0.125,70.0,1.884,0.17,0.118,1.0,2
3487,16746.0,0.16,0.174,0.158,0.221,0.112,0.213,0.119,0.148,0.002,0.02,0.548,0.02,0.547,0.917,1.969,0.508,0.724,0.524,0.557,0.841,0.993,0.007,0.999,0.81,0.0,0.268,0.0,0.08,1.398,0.715,1.408,0.71,0.081,0.135,70.0,1.794,0.629,0.125,1.0,2
793,16281.0,0.16,0.23,0.089,0.331,0.089,0.328,0.079,0.079,0.001,0.02,0.723,0.021,0.721,0.695,3.736,0.268,0.483,0.233,0.242,0.483,0.954,0.046,0.998,0.684,0.0,0.563,0.0,0.08,3.736,0.268,1.0,1.0,0.084,0.089,58.333,4.138,0.282,0.071,1.0,2
1524,16410.0,0.16,0.173,0.127,0.218,0.127,0.202,0.124,0.124,0.002,0.02,0.544,0.02,0.544,0.923,1.718,0.582,0.735,0.54,0.613,0.853,0.999,0.001,1.0,0.728,0.0,0.396,0.0,0.08,1.718,0.582,1.0,1.0,0.08,0.127,87.5,1.632,0.0,0.0,1.0,2
3078,16671.0,0.16,0.174,0.141,0.212,0.141,0.184,0.136,0.136,0.002,0.02,0.547,0.02,0.547,0.917,1.506,0.664,0.753,0.567,0.741,0.841,0.996,0.004,1.0,0.671,0.0,0.435,0.0,0.08,1.506,0.664,1.0,1.0,0.081,0.141,68.0,1.35,0.0,0.0,1.0,2
761,16273.0,0.16,0.173,0.123,0.213,0.123,0.199,0.123,0.123,0.002,0.02,0.543,0.02,0.543,0.924,1.729,0.578,0.751,0.564,0.619,0.855,1.0,0.0,1.0,0.766,0.0,0.401,0.0,0.08,1.729,0.578,1.0,1.0,0.08,0.123,87.5,1.614,0.0,0.0,1.0,2
743,16269.0,0.16,0.2,0.12,0.257,0.12,0.242,0.111,0.111,0.002,0.02,0.629,0.021,0.627,0.798,2.14,0.467,0.621,0.386,0.457,0.637,0.951,0.049,0.997,0.648,0.0,0.588,0.0,0.08,2.14,0.467,1.0,1.0,0.084,0.12,80.0,2.187,0.227,0.088,1.0,2
3159,16682.0,0.16,0.185,0.107,0.255,0.107,0.233,0.107,0.107,0.002,0.02,0.581,0.02,0.581,0.864,2.386,0.419,0.628,0.394,0.46,0.746,0.999,0.001,1.0,0.738,0.0,0.514,0.0,0.08,2.386,0.419,1.0,1.0,0.08,0.107,113.333,2.174,0.0,0.0,1.0,2
3414,16736.0,0.16,0.193,0.113,0.249,0.113,0.249,0.104,0.104,0.002,0.02,0.606,0.021,0.604,0.828,2.2,0.455,0.642,0.412,0.417,0.685,0.951,0.049,0.996,0.712,0.0,0.52,0.818,0.08,2.2,0.455,1.0,1.0,0.084,0.113,87.5,2.398,0.176,0.114,1.0,2
3579,16760.0,0.16,0.177,0.13,0.216,0.13,0.205,0.123,0.123,0.002,0.02,0.556,0.021,0.553,0.903,1.67,0.599,0.738,0.545,0.597,0.815,0.962,0.038,0.994,0.715,0.0,0.437,0.0,0.08,1.67,0.599,1.0,1.0,0.083,0.13,68.571,1.675,0.0,0.0,1.0,2
1104,16342.0,0.16,0.188,0.115,0.245,0.115,0.241,0.104,0.104,0.002,0.02,0.59,0.021,0.589,0.85,2.132,0.469,0.652,0.425,0.433,0.723,0.972,0.028,0.998,0.712,0.0,0.573,0.0,0.08,2.132,0.469,1.0,1.0,0.082,0.115,85.0,2.309,0.0,0.0,1.0,2
725,16267.0,0.16,0.205,0.095,0.275,0.095,0.274,0.091,0.091,0.001,0.02,0.645,0.021,0.644,0.777,2.887,0.346,0.581,0.338,0.331,0.604,0.961,0.039,0.997,0.766,0.0,0.503,0.0,0.08,2.887,0.346,1.0,1.0,0.083,0.095,66.0,3.023,0.247,0.081,1.0,2
1722,16450.0,0.16,0.177,0.126,0.221,0.126,0.209,0.119,0.119,0.002,0.02,0.556,0.02,0.556,0.903,1.753,0.57,0.721,0.52,0.57,0.815,1.0,0.0,1.0,0.716,0.0,0.403,0.0,0.08,1.753,0.57,1.0,1.0,0.08,0.126,116.667,1.753,0.182,0.11,1.0,2
3145,16679.0,0.16,0.18,0.122,0.236,0.122,0.215,0.114,0.114,0.002,0.02,0.565,0.02,0.565,0.888,1.936,0.517,0.676,0.457,0.53,0.789,0.992,0.008,1.0,0.695,0.0,0.469,0.0,0.08,1.936,0.517,1.0,1.0,0.081,0.122,68.0,1.887,0.203,0.099,1.0,2
642,16252.0,0.16,0.181,0.12,0.234,0.12,0.219,0.116,0.116,0.002,0.02,0.569,0.02,0.569,0.881,1.949,0.513,0.681,0.464,0.527,0.776,0.984,0.016,0.999,0.71,0.0,0.518,0.0,0.08,1.949,0.513,1.0,1.0,0.081,0.12,66.0,1.896,0.0,0.0,1.0,2
1207,16355.0,0.16,0.19,0.108,0.257,0.108,0.239,0.105,0.105,0.002,0.02,0.596,0.02,0.596,0.841,2.369,0.422,0.621,0.386,0.439,0.708,0.998,0.002,1.0,0.718,0.0,0.451,0.0,0.08,2.369,0.422,1.0,1.0,0.08,0.108,70.0,2.278,0.0,0.0,1.0,2
1955,16473.0,0.16,0.177,0.113,0.222,0.113,0.219,0.114,0.114,0.001,0.02,0.557,0.02,0.556,0.901,1.966,0.509,0.718,0.516,0.52,0.811,0.987,0.013,0.999,0.797,0.0,0.539,0.0,0.08,1.966,0.509,1.0,1.0,0.081,0.113,70.0,1.925,0.196,0.102,1.0,2
4238,16909.0,0.16,0.177,0.142,0.207,0.142,0.192,0.134,0.134,0.002,0.02,0.555,0.021,0.553,0.904,1.46,0.685,0.77,0.592,0.698,0.817,0.97,0.03,0.997,0.679,0.0,0.594,0.0,0.08,1.46,0.685,1.0,1.0,0.082,0.142,68.0,1.433,0.0,0.0,1.0,2
4411,16971.0,0.16,0.178,0.115,0.234,0.115,0.218,0.113,0.113,0.002,0.02,0.56,0.02,0.56,0.895,2.029,0.493,0.681,0.464,0.52,0.8,0.997,0.003,1.0,0.74,0.0,0.446,0.0,0.08,2.029,0.493,1.0,1.0,0.08,0.115,85.0,1.922,0.0,0.0,1.0,2
2628,16611.0,0.16,0.188,0.149,0.22,0.149,0.176,0.145,0.145,0.003,0.02,0.59,0.022,0.575,0.849,1.477,0.677,0.724,0.524,0.826,0.722,0.915,0.085,0.975,0.608,0.0,0.548,0.0,0.08,1.477,0.677,1.0,1.0,0.087,0.149,85.0,1.211,0.172,0.116,1.0,2
2173,16513.0,0.16,0.171,0.125,0.205,0.125,0.2,0.122,0.122,0.002,0.02,0.538,0.02,0.538,0.931,1.646,0.608,0.778,0.605,0.611,0.866,1.0,0.0,1.0,0.782,0.0,0.462,0.0,0.08,1.646,0.608,1.0,1.0,0.08,0.125,74.0,1.636,0.0,0.0,1.0,2
1058,16334.0,0.159,0.219,0.102,0.303,0.102,0.288,0.092,0.092,0.002,0.02,0.687,0.022,0.684,0.729,2.977,0.336,0.527,0.277,0.318,0.532,0.909,0.091,0.995,0.648,0.0,0.554,0.0,0.08,2.977,0.336,1.0,1.0,0.088,0.102,87.5,3.145,0.23,0.087,1.0,2
1086,16339.0,0.159,0.197,0.098,0.267,0.098,0.264,0.094,0.094,0.001,0.02,0.62,0.021,0.618,0.809,2.725,0.367,0.598,0.358,0.354,0.654,0.969,0.031,0.998,0.766,0.0,0.555,0.0,0.08,2.725,0.367,1.0,1.0,0.082,0.098,113.333,2.825,0.236,0.085,1.0,2
2411,16569.0,0.159,0.197,0.102,0.269,0.102,0.256,0.096,0.096,0.001,0.02,0.62,0.02,0.619,0.808,2.645,0.378,0.592,0.35,0.375,0.653,0.984,0.016,0.999,0.727,0.0,0.534,0.0,0.08,2.645,0.378,1.0,1.0,0.081,0.102,85.0,2.67,0.228,0.088,1.0,2
581,16236.0,0.159,0.189,0.102,0.25,0.102,0.247,0.099,0.099,0.001,0.02,0.594,0.021,0.592,0.843,2.448,0.409,0.636,0.405,0.401,0.711,0.97,0.03,0.998,0.779,0.0,0.555,0.0,0.08,2.448,0.409,1.0,1.0,0.082,0.102,68.0,2.493,0.178,0.112,1.0,2
1062,16335.0,0.159,0.223,0.098,0.316,0.098,0.291,0.089,0.089,0.002,0.02,0.7,0.02,0.7,0.715,3.215,0.311,0.505,0.255,0.306,0.512,0.974,0.026,0.999,0.644,0.0,0.557,0.0,0.08,3.215,0.311,1.0,1.0,0.082,0.098,66.0,3.265,0.266,0.075,1.0,2
1863,16463.0,0.159,0.217,0.105,0.304,0.105,0.276,0.095,0.095,0.002,0.02,0.682,0.021,0.679,0.734,2.895,0.345,0.525,0.276,0.346,0.539,0.957,0.043,0.996,0.627,0.0,0.539,0.0,0.08,2.895,0.345,1.0,1.0,0.083,0.105,113.333,2.891,0.259,0.077,1.0,2
5156,17922.0,0.159,0.194,0.113,0.27,0.113,0.241,0.104,0.104,0.002,0.02,0.608,0.02,0.608,0.823,2.397,0.417,0.59,0.349,0.433,0.677,0.976,0.024,0.999,0.656,0.0,0.57,0.463,0.08,2.397,0.417,1.0,1.0,0.082,0.113,87.5,2.312,0.235,0.085,1.0,2
3598,16762.0,0.159,0.187,0.118,0.257,0.118,0.228,0.109,0.109,0.002,0.02,0.589,0.02,0.589,0.85,2.181,0.459,0.621,0.386,0.478,0.723,0.998,0.002,1.0,0.66,0.0,0.409,0.0,0.08,2.181,0.459,1.0,1.0,0.08,0.118,116.667,2.093,0.212,0.094,1.0,2
1951,16473.0,0.159,0.251,0.076,0.374,0.076,0.339,0.075,0.075,0.001,0.02,0.787,0.02,0.786,0.636,4.94,0.202,0.425,0.181,0.222,0.404,0.983,0.017,0.999,0.702,0.0,0.591,0.0,0.08,4.94,0.202,1.0,1.0,0.081,0.076,116.667,4.505,0.343,0.058,1.0,2
1686,16445.0,0.159,0.179,0.133,0.213,0.133,0.207,0.122,0.122,0.002,0.02,0.564,0.02,0.563,0.888,1.604,0.624,0.748,0.56,0.589,0.788,0.99,0.01,1.0,0.705,0.0,0.435,0.0,0.08,1.604,0.624,1.0,1.0,0.081,0.133,85.0,1.698,0.19,0.105,1.0,2
753,16271.0,0.159,0.185,0.112,0.231,0.112,0.233,0.107,0.107,0.002,0.02,0.583,0.02,0.582,0.859,2.055,0.487,0.691,0.477,0.46,0.737,0.984,0.016,0.999,0.77,0.0,0.521,0.0,0.08,2.055,0.487,1.0,1.0,0.081,0.112,56.667,2.173,0.207,0.096,1.0,2
4350,16943.0,0.159,0.22,0.101,0.311,0.101,0.288,0.091,0.091,0.002,0.02,0.693,0.021,0.692,0.722,3.068,0.326,0.512,0.262,0.314,0.521,0.971,0.029,0.998,0.632,0.0,0.52,0.0,0.08,3.068,0.326,1.0,1.0,0.082,0.101,85.0,3.182,0.285,0.07,1.0,2
2442,16574.0,0.159,0.249,0.1,0.353,0.1,0.275,0.095,0.095,0.002,0.02,0.781,0.024,0.754,0.64,3.536,0.283,0.451,0.204,0.344,0.41,0.842,0.158,0.966,0.566,0.0,0.604,0.0,0.08,3.536,0.283,1.0,1.0,0.095,0.1,87.5,2.911,0.33,0.06,1.0,2
3282,16708.0,0.159,0.312,0.098,0.449,0.098,0.392,0.072,0.072,0.002,0.02,0.981,0.03,0.943,0.51,4.562,0.219,0.355,0.126,0.184,0.26,0.667,0.333,0.961,0.451,0.0,0.558,0.0,0.08,4.562,0.219,1.0,1.0,0.119,0.098,86.0,5.434,0.446,0.045,1.0,2
2798,16627.0,0.159,0.294,0.107,0.411,0.107,0.326,0.082,0.082,0.002,0.02,0.922,0.03,0.884,0.542,3.858,0.259,0.387,0.15,0.251,0.294,0.667,0.333,0.959,0.454,0.0,0.535,0.0,0.08,3.858,0.259,1.0,1.0,0.119,0.107,74.0,3.987,0.413,0.048,1.0,2
2745,16621.0,0.159,0.312,0.098,0.452,0.098,0.393,0.074,0.074,0.002,0.02,0.981,0.027,0.947,0.51,4.617,0.217,0.352,0.124,0.189,0.26,0.727,0.273,0.966,0.45,0.0,0.527,0.485,0.08,4.617,0.217,1.0,1.0,0.109,0.098,87.5,5.28,0.446,0.045,1.0,2
5204,18081.0,0.159,0.262,0.11,0.38,0.11,0.288,0.091,0.091,0.002,0.02,0.822,0.025,0.801,0.608,3.462,0.289,0.419,0.176,0.314,0.37,0.8,0.2,0.974,0.477,0.0,0.574,0.0,0.08,3.462,0.289,1.0,1.0,0.1,0.11,82.5,3.182,0.355,0.056,1.0,2
1161,16350.0,0.159,0.28,0.1,0.411,0.1,0.317,0.082,0.082,0.002,0.02,0.881,0.024,0.854,0.568,4.123,0.243,0.387,0.15,0.259,0.322,0.842,0.158,0.97,0.485,0.0,0.577,0.0,0.08,4.123,0.243,1.0,1.0,0.095,0.1,85.0,3.86,0.389,0.051,1.0,2
2373,16565.0,0.159,0.217,0.1,0.299,0.1,0.234,0.103,0.103,0.002,0.02,0.681,0.022,0.663,0.734,3.0,0.333,0.532,0.283,0.44,0.539,0.889,0.111,0.974,0.667,0.0,0.534,0.0,0.08,3.0,0.333,1.0,1.0,0.09,0.1,116.667,2.275,0.266,0.075,1.0,2
1554,16417.0,0.159,0.217,0.1,0.299,0.1,0.234,0.103,0.103,0.002,0.02,0.681,0.022,0.663,0.734,3.0,0.333,0.532,0.283,0.44,0.539,0.889,0.111,0.974,0.667,0.0,0.595,0.36,0.08,3.0,0.333,1.0,1.0,0.09,0.1,84.0,2.275,0.266,0.075,1.0,2
3571,16760.0,0.159,0.249,0.1,0.349,0.1,0.274,0.094,0.094,0.002,0.02,0.781,0.025,0.758,0.64,3.5,0.286,0.456,0.208,0.342,0.41,0.8,0.2,0.97,0.571,0.0,0.472,0.0,0.08,3.5,0.286,1.0,1.0,0.1,0.1,85.0,2.925,0.33,0.06,1.0,2
2709,16618.0,0.159,0.28,0.1,0.402,0.1,0.275,0.095,0.095,0.002,0.02,0.881,0.026,0.847,0.568,4.031,0.248,0.396,0.157,0.344,0.322,0.762,0.238,0.961,0.496,0.0,0.527,0.0,0.08,4.031,0.248,1.0,1.0,0.105,0.1,87.5,2.911,0.389,0.051,1.0,2
2141,16505.0,0.159,0.217,0.1,0.299,0.1,0.234,0.103,0.103,0.002,0.02,0.681,0.022,0.663,0.734,3.0,0.333,0.532,0.283,0.44,0.539,0.889,0.111,0.974,0.667,0.0,0.519,0.0,0.08,3.0,0.333,1.0,1.0,0.09,0.1,87.5,2.275,0.266,0.075,1.0,2
1070,16336.0,0.159,0.249,0.1,0.353,0.1,0.259,0.097,0.097,0.002,0.02,0.781,0.024,0.76,0.64,3.536,0.283,0.451,0.204,0.374,0.41,0.842,0.158,0.973,0.566,0.0,0.53,0.0,0.08,3.536,0.283,1.0,1.0,0.095,0.1,87.5,2.674,0.33,0.06,1.0,2
2624,16610.0,0.159,0.376,0.097,0.558,0.097,0.394,0.073,0.073,0.003,0.02,1.18,0.029,1.142,0.424,5.762,0.174,0.285,0.081,0.185,0.18,0.696,0.304,0.968,0.369,0.0,0.596,0.0,0.08,5.762,0.174,1.0,1.0,0.114,0.097,113.333,5.392,0.554,0.036,1.0,2
2948,16649.0,0.159,0.249,0.126,0.315,0.126,0.249,0.105,0.105,0.003,0.02,0.781,0.026,0.747,0.64,2.5,0.4,0.505,0.255,0.421,0.41,0.762,0.238,0.956,0.5,0.0,0.512,0.0,0.08,2.5,0.4,1.0,1.0,0.105,0.126,116.667,2.375,0.33,0.06,1.0,2
1895,16467.0,0.159,0.275,0.12,0.38,0.12,0.235,0.107,0.107,0.003,0.02,0.864,0.029,0.836,0.579,3.173,0.315,0.419,0.176,0.457,0.335,0.696,0.304,0.968,0.438,0.0,0.574,0.0,0.08,3.173,0.315,1.0,1.0,0.114,0.12,66.0,2.191,0.379,0.052,1.0,2
4682,17084.0,0.159,0.204,0.141,0.249,0.141,0.228,0.123,0.123,0.003,0.02,0.64,0.024,0.611,0.782,1.768,0.566,0.638,0.407,0.54,0.611,0.842,0.158,0.954,0.566,0.0,0.658,0.893,0.08,1.768,0.566,1.0,1.0,0.095,0.141,78.333,1.852,0.235,0.085,1.0,2
2343,16559.0,0.159,0.262,0.125,0.36,0.125,0.265,0.11,0.11,0.003,0.02,0.822,0.027,0.797,0.608,2.886,0.347,0.443,0.196,0.415,0.37,0.727,0.273,0.969,0.444,0.0,0.573,0.977,0.08,2.886,0.347,1.0,1.0,0.109,0.125,97.5,2.407,0.355,0.056,1.0,2
2403,16568.0,0.159,0.249,0.123,0.315,0.123,0.287,0.106,0.106,0.002,0.02,0.781,0.029,0.753,0.64,2.565,0.39,0.505,0.255,0.37,0.41,0.696,0.304,0.965,0.513,0.0,0.516,0.0,0.08,2.565,0.39,1.0,1.0,0.114,0.123,71.667,2.702,0.33,0.06,1.0,2
1864,16463.0,0.159,0.307,0.089,0.446,0.089,0.372,0.072,0.072,0.002,0.02,0.963,0.026,0.926,0.519,5.0,0.2,0.357,0.127,0.193,0.27,0.762,0.238,0.961,0.5,0.0,0.557,0.0,0.08,5.0,0.2,1.0,1.0,0.105,0.089,113.333,5.174,0.436,0.046,1.0,2
4901,17239.0,0.159,0.294,0.089,0.426,0.089,0.353,0.076,0.076,0.002,0.02,0.922,0.026,0.884,0.542,4.776,0.209,0.374,0.14,0.214,0.294,0.762,0.238,0.959,0.523,0.0,0.544,0.0,0.08,4.776,0.209,1.0,1.0,0.105,0.089,85.0,4.665,0.413,0.048,1.0,2
3666,16772.0,0.159,0.331,0.05,0.501,0.05,0.463,0.05,0.05,0.001,0.02,1.039,0.021,1.03,0.481,10.05,0.1,0.318,0.101,0.107,0.232,0.941,0.059,0.991,0.796,0.0,0.59,0.134,0.08,10.05,0.1,1.0,1.0,0.085,0.05,116.667,9.329,0.478,0.042,1.0,2
4663,17073.0,0.159,0.32,0.106,0.46,0.106,0.391,0.077,0.077,0.003,0.02,1.005,0.026,0.975,0.498,4.346,0.23,0.346,0.12,0.197,0.248,0.762,0.238,0.971,0.409,0.0,0.59,0.0,0.08,4.346,0.23,1.0,1.0,0.105,0.106,95.0,5.074,0.459,0.043,1.0,2
3312,16715.0,0.159,0.312,0.136,0.402,0.136,0.374,0.084,0.084,0.004,0.02,0.981,0.035,0.931,0.51,2.955,0.338,0.396,0.157,0.225,0.26,0.571,0.429,0.949,0.364,0.0,0.455,0.0,0.08,2.955,0.338,1.0,1.0,0.139,0.136,86.0,4.438,0.446,0.045,1.0,2
4470,16992.0,0.159,0.331,0.05,0.501,0.05,0.463,0.05,0.05,0.001,0.02,1.039,0.021,1.03,0.481,10.05,0.1,0.318,0.101,0.107,0.232,0.941,0.059,0.991,0.796,0.0,0.547,0.0,0.08,10.05,0.1,1.0,1.0,0.085,0.05,113.333,9.329,0.478,0.042,1.0,2
3260,16704.0,0.159,0.294,0.127,0.402,0.127,0.33,0.097,0.097,0.003,0.02,0.922,0.03,0.877,0.542,3.162,0.316,0.396,0.157,0.294,0.294,0.667,0.333,0.952,0.389,0.0,0.561,0.0,0.08,3.162,0.316,1.0,1.0,0.119,0.127,82.0,3.397,0.413,0.048,1.0,2
4666,17074.0,0.159,0.32,0.086,0.46,0.086,0.422,0.068,0.068,0.002,0.02,1.005,0.03,0.963,0.498,5.367,0.186,0.346,0.12,0.16,0.248,0.667,0.333,0.959,0.505,0.0,0.596,0.0,0.08,5.367,0.186,1.0,1.0,0.119,0.086,58.333,6.24,0.459,0.043,1.0,2
799,16282.0,0.159,0.357,0.095,0.521,0.095,0.489,0.07,0.07,0.002,0.02,1.122,0.031,1.07,0.446,5.503,0.182,0.306,0.093,0.144,0.199,0.64,0.36,0.954,0.404,0.0,0.547,0.0,0.08,5.503,0.182,1.0,1.0,0.124,0.095,87.5,6.947,0.523,0.038,1.0,2
1731,16451.0,0.159,0.294,0.11,0.426,0.11,0.329,0.088,0.088,0.003,0.02,0.922,0.025,0.892,0.542,3.86,0.259,0.374,0.14,0.268,0.294,0.8,0.2,0.967,0.423,0.0,0.56,0.0,0.08,3.86,0.259,1.0,1.0,0.1,0.11,92.5,3.734,0.413,0.048,1.0,2
3683,16775.0,0.159,0.294,0.11,0.411,0.11,0.299,0.085,0.085,0.003,0.02,0.922,0.03,0.875,0.542,3.725,0.268,0.387,0.15,0.286,0.294,0.667,0.333,0.949,0.438,0.0,0.546,0.0,0.08,3.725,0.268,1.0,1.0,0.119,0.11,63.333,3.501,0.413,0.048,1.0,2
2287,16545.0,0.159,0.249,0.1,0.353,0.1,0.275,0.095,0.095,0.002,0.02,0.781,0.022,0.763,0.64,3.536,0.283,0.451,0.204,0.344,0.41,0.889,0.111,0.977,0.566,0.0,0.576,0.0,0.08,3.536,0.283,1.0,1.0,0.09,0.1,113.333,2.911,0.33,0.06,1.0,2
2016,16482.0,0.159,0.28,0.1,0.402,0.1,0.356,0.08,0.08,0.002,0.02,0.881,0.025,0.857,0.568,4.031,0.248,0.396,0.157,0.225,0.322,0.8,0.2,0.973,0.496,0.0,0.604,0.0,0.08,4.031,0.248,1.0,1.0,0.1,0.1,116.667,4.447,0.389,0.051,1.0,2
2953,16649.0,0.159,0.294,0.11,0.426,0.11,0.349,0.083,0.083,0.003,0.02,0.922,0.027,0.889,0.542,3.86,0.259,0.374,0.14,0.237,0.294,0.727,0.273,0.964,0.423,0.0,0.595,0.0,0.08,3.86,0.259,1.0,1.0,0.109,0.11,66.0,4.226,0.413,0.048,1.0,2
4868,17226.0,0.159,0.28,0.1,0.402,0.1,0.32,0.091,0.091,0.002,0.02,0.881,0.026,0.856,0.568,4.031,0.248,0.396,0.157,0.284,0.322,0.762,0.238,0.972,0.496,0.0,0.542,1.189,0.08,4.031,0.248,1.0,1.0,0.105,0.1,85.0,3.521,0.389,0.051,1.0,2
5057,17602.0,0.159,0.249,0.1,0.353,0.1,0.275,0.095,0.095,0.002,0.02,0.781,0.022,0.763,0.64,3.536,0.283,0.451,0.204,0.344,0.41,0.889,0.111,0.977,0.566,0.0,0.566,0.0,0.08,3.536,0.283,1.0,1.0,0.09,0.1,85.0,2.911,0.33,0.06,1.0,2
4163,16893.0,0.159,0.312,0.1,0.452,0.1,0.356,0.08,0.08,0.002,0.02,0.981,0.027,0.939,0.51,4.528,0.221,0.352,0.124,0.225,0.26,0.727,0.273,0.958,0.442,0.0,0.615,0.0,0.08,4.528,0.221,1.0,1.0,0.109,0.1,116.667,4.447,0.446,0.045,1.0,2
4347,16942.0,0.159,0.262,0.112,0.363,0.112,0.301,0.091,0.091,0.002,0.02,0.822,0.026,0.785,0.608,3.256,0.307,0.438,0.192,0.301,0.37,0.762,0.238,0.954,0.491,0.0,0.546,0.0,0.08,3.256,0.307,1.0,1.0,0.105,0.112,85.0,3.323,0.355,0.056,1.0,2
4410,16971.0,0.159,0.376,0.1,0.551,0.1,0.403,0.068,0.068,0.003,0.02,1.18,0.031,1.13,0.424,5.523,0.181,0.289,0.083,0.168,0.18,0.64,0.36,0.958,0.362,0.0,0.583,0.0,0.08,5.523,0.181,1.0,1.0,0.124,0.1,85.0,5.955,0.554,0.036,1.0,2
1700,16447.0,0.159,0.176,0.132,0.203,0.132,0.202,0.123,0.123,0.002,0.02,0.554,0.021,0.55,0.903,1.534,0.652,0.786,0.617,0.61,0.816,0.946,0.054,0.993,0.744,0.0,0.503,0.0,0.08,1.534,0.652,1.0,1.0,0.084,0.132,66.0,1.64,0.161,0.124,1.0,2
707,16264.0,0.159,0.198,0.095,0.259,0.095,0.268,0.092,0.092,0.001,0.02,0.623,0.02,0.622,0.803,2.719,0.368,0.615,0.378,0.342,0.645,0.978,0.022,0.999,0.808,0.0,0.491,1.286,0.08,2.719,0.368,1.0,1.0,0.081,0.095,85.0,2.926,0.199,0.1,1.0,2
4379,16952.0,0.159,0.207,0.103,0.291,0.103,0.261,0.096,0.096,0.002,0.02,0.651,0.021,0.649,0.768,2.842,0.352,0.546,0.298,0.368,0.59,0.961,0.039,0.997,0.666,0.0,0.554,0.0,0.08,2.842,0.352,1.0,1.0,0.083,0.103,87.5,2.72,0.203,0.098,1.0,2
4591,17045.0,0.159,0.187,0.114,0.253,0.114,0.23,0.11,0.11,0.002,0.02,0.588,0.02,0.588,0.851,2.209,0.453,0.629,0.396,0.478,0.724,0.996,0.004,1.0,0.687,0.0,0.49,0.0,0.08,2.209,0.453,1.0,1.0,0.08,0.114,85.0,2.093,0.0,0.0,1.0,2
2069,16491.0,0.159,0.176,0.142,0.207,0.142,0.193,0.128,0.128,0.002,0.02,0.552,0.02,0.551,0.906,1.457,0.686,0.77,0.593,0.664,0.821,0.99,0.01,0.999,0.678,0.0,0.398,0.0,0.08,1.457,0.686,1.0,1.0,0.08,0.142,85.0,1.507,0.0,0.0,1.0,2
